 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),    APmag,  S-brt,             delta,     deldot,     S-O-T,/r,     S-T-O,  Sky_motion, Sky_mot_PA, RelVel-ANG,  Lun_Sky_Brt, sky_SNR,
***************************************************************************************************************************************************************************************
$$SOE
 2008-Jan-28 00:00, , , 21 31 05.76, -18 09 05.1,    7.928,  4.532,  3.22780492477261,  6.2647696,   12.3952,/T,    5.3305,   1.2701560,  73.397809,  7.1991708,         n.a.,    n.a.,
 2008-Feb-04 00:00, , , 21 45 21.57, -17 06 39.9,    7.888,  4.476,  3.25064690528843,  5.0281313,    9.0656,/T,    3.9030,   1.2681730,  72.518487,  5.7562467,         n.a.,    n.a.,
 2008-Feb-11 00:00, , , 21 59 26.76, -16 01 25.7,    7.842,  4.418,  3.26841378668320,  3.7581846,    6.0002,/T,    2.5839,   1.2644836,  71.735405,  4.2964413,         n.a.,    n.a.,
 2008-Feb-18 00:00, , , 22 13 20.68, -14 53 50.3,    7.804,  4.373,  3.28104233377605,  2.4925404,    3.8691,/T,    1.6644,   1.2590613,  71.048481,  2.8518406,         n.a.,    n.a.,
 2008-Feb-25 00:00, , , 22 27 03.16, -13 44 19.2,    7.828,  4.393,  3.28857989652522,  1.2346784,    4.3492,/L,    1.8662,   1.2528566,  70.452232,  1.4143797,         n.a.,    n.a.,
 2008-Mar-03 00:00, , , 22 40 34.47, -12 33 15.5,    7.896,  4.461,  3.29099766965222, -0.0424934,    6.9096,/L,    2.9579,   1.2457841,  69.949781,  -0.054859,         n.a.,    n.a.,
 2008-Mar-10 00:00, , , 22 53 54.67, -11 21 04.8,    7.964,  4.531,  3.28821214558995, -1.3359421,   10.0713,/L,    4.2974,   1.2371466,  69.545581,  -1.561904,         n.a.,    n.a.,
 2008-Mar-17 00:00, , , 23 07 03.52, -10 08 14.6,    8.023,  4.597,  3.28022772246324, -2.6076255,   13.4141,/L,    5.6992,   1.2267837,  69.236810,  -3.074124,         n.a.,    n.a.,
 2008-Mar-24 00:00, , , 23 20 01.11, -08 55 09.1,    8.075,  4.658,  3.26716475961554, -3.8530917,   16.8308,/L,    7.1128,   1.2156116,  69.016209,  -4.594148,         n.a.,    n.a.,
 2008-Mar-31 00:00, , , 23 32 47.87, -07 42 09.7,    8.119,  4.716,  3.24907095479193, -5.0991534,   20.2896,/L,    8.5202,   1.2035788,  68.886483,  -6.162232,         n.a.,    n.a.,
 2008-Apr-07 00:00, , , 23 45 23.94, -06 29 39.8,    8.156,  4.771,  3.22593112379374, -6.3466319,   23.7793,/L,    9.9110,   1.1899471,  68.851714,  -7.793558,         n.a.,    n.a.,
 2008-Apr-14 00:00, , , 23 57 49.02, -05 18 04.8,    8.186,  4.823,  3.19780660849097, -7.5577339,   27.2938,/L,   11.2766,   1.1743875,  68.907433,  -9.457246,         n.a.,    n.a.,
 2008-Apr-21 00:00, , , 00 10 03.00, -04 07 46.4,    8.211,  4.873,  3.16488101460111, -8.7265087,   30.8310,/L,   12.6109,   1.1577863,  69.045331,  -11.15030,         n.a.,    n.a.,
 2008-Apr-28 00:00, , , 00 22 06.01, -02 59 03.4,    8.229,  4.920,  3.12726828552665, -9.8794940,   34.3954,/L,   13.9100,   1.1400773,  69.269016,  -12.91578,         n.a.,    n.a.,
 2008-May-05 00:00, , , 00 33 57.85, -01 52 16.7,    8.242,  4.965,  3.08501487410059,-11.0200386,   37.9939,/L,   15.1691,   1.1204392,  69.583602,  -14.77939,         n.a.,    n.a.,
 2008-May-12 00:00, , , 00 45 37.70, -00 47 49.1,    8.249,  5.007,  3.03823538354413,-12.1105555,   41.6306,/L,   16.3811,   1.0983322,  69.983921,  -16.71548,         n.a.,    n.a.,
 2008-May-19 00:00, , , 00 57 04.79, +00 14 00.0,    8.250,  5.047,  2.98717559053323,-13.1421539,   45.3088,/L,   17.5399,   1.0745881,  70.461145,  -18.71484,         n.a.,    n.a.,
 2008-May-26 00:00, , , 01 08 18.54, +01 12 54.4,    8.246,  5.085,  2.93201866151401,-14.1404298,   49.0373,/L,   18.6408,   1.0490706,  71.021606,  -20.82579,         n.a.,    n.a.,
 2008-Jun-02 00:00, , , 01 19 17.90, +02 08 35.8,    8.235,  5.121,  2.87288128600910,-15.1090881,   52.8277,/L,   19.6773,   1.0207927,  71.674011,  -23.08762,         n.a.,    n.a.,
 2008-Jun-09 00:00, , , 01 30 01.05, +03 00 43.5,    8.218,  5.155,  2.80994842612828,-16.0093839,   56.6901,/L,   20.6400,   0.9889462,  72.414766,  -25.48507,         n.a.,    n.a.,
 2008-Jun-16 00:00, , , 01 40 26.05, +03 49 00.6,    8.195,  5.186,  2.74354998602499,-16.8275953,   60.6314,/L,   21.5198,   0.9542514,  73.236708,  -28.00346,         n.a.,    n.a.,
 2008-Jun-23 00:00, , , 01 50 31.07, +04 33 13.5,    8.166,  5.214,  2.67396875418162,-17.5865374,   64.6638,/L,   22.3083,   0.9164319,  74.154522,  -30.69988,         n.a.,    n.a.,
 2008-Jun-30 00:00, , , 02 00 13.66, +05 13 05.9,    8.129,  5.239,  2.60143117457001,-18.2871920,   68.8043,/L,   22.9952,   0.8742121,  75.189940,  -33.63431,         n.a.,    n.a.,
 2008-Jul-07 00:00, , , 02 09 30.35, +05 48 19.6,    8.086,  5.260,  2.52624682791551,-18.8863122,   73.0698,/L,   23.5657,   0.8264485,  76.352702,  -36.81055,         n.a.,    n.a.,
 2008-Jul-14 00:00, , , 02 18 17.37, +06 18 40.7,    8.035,  5.279,  2.44889383432182,-19.3628287,   77.4733,/L,   24.0051,   0.7737055,  77.652920,  -40.21270,         n.a.,    n.a.,
 2008-Jul-21 00:00, , , 02 26 30.99, +06 43 58.3,    7.977,  5.293,  2.36983233081253,-19.7330911,   82.0317,/L,   24.2987,   0.7155436,  79.144984,  -43.91179,         n.a.,    n.a.,
 2008-Jul-28 00:00, , , 02 34 06.67, +07 03 59.4,    7.911,  5.303,  2.28949237680051,-19.9905899,   86.7691,/L,   24.4290,   0.6503718,  80.922700,  -48.00104,         n.a.,    n.a.,
 2008-Aug-04 00:00, , , 02 40 58.63, +07 18 29.3,    7.836,  5.309,  2.20842529443756,-20.0816918,   91.7113,/L,   24.3733,   0.5768848,  83.109747,  -52.51654,         n.a.,    n.a.,
 2008-Aug-11 00:00, , , 02 47 00.76, +07 27 19.3,    7.754,  5.310,  2.12739191999030,-19.9745963,   96.8787,/L,   24.1086,   0.4959210,  85.916595,  -57.44340,         n.a.,    n.a.,
 2008-Aug-18 00:00, , , 02 52 07.11, +07 30 25.4,    7.663,  5.305,  2.04718164626175,-19.6741845,  102.2938,/L,   23.6125,   0.4077298,  89.858010,  -62.84927,         n.a.,    n.a.,
 2008-Aug-25 00:00, , , 02 56 11.16, +07 27 42.5,    7.564,  5.294,  1.96860052670968,-19.1611638,  107.9853,/L,   22.8607,   0.3122863,  96.213273,  -68.80220,         n.a.,    n.a.,
 2008-Sep-01 00:00, , , 02 59 05.46, +07 19 08.3,    7.456,  5.276,  1.89263562642239,-18.3672353,  113.9827,/L,   21.8256,   0.2134563,  108.67915,  -75.11072,         n.a.,    n.a.,
 2008-Sep-08 00:00, , , 03 00 43.34, +07 04 52.4,    7.342,  5.251,  1.82052584704561,-17.2534211,  120.3035,/L,   20.4839,   0.1324967,  139.84147,  -80.40788,         n.a.,    n.a.,
 2008-Sep-15 00:00, , , 03 00 59.92, +06 45 16.2,    7.221,  5.217,  1.75356315215125,-15.8204845,  126.9552,/L,   18.8215,   0.1368514,  195.88196,  -79.60986,         n.a.,    n.a.,
 2008-Sep-22 00:00, , , 02 59 51.88, +06 20 49.7,    7.096,  5.174,  1.69305927963676,-14.0512638,  133.9367,/L,   16.8335,   0.2283511,  226.03777,  -71.60379,         n.a.,    n.a.,
 2008-Sep-29 00:00, , , 02 57 17.94, +05 52 17.6,    6.967,  5.120,  1.64048077007301,-11.8924817,  141.2244,/L,   14.5294,   0.3416106,  238.26845,  -60.33477,         n.a.,    n.a.,
 2008-Oct-06 00:00, , , 02 53 21.71, +05 20 52.8,    6.838,  5.054,  1.59742048658467, -9.3509860,  148.7351,/L,   11.9521,   0.4501278,  244.70955,  -47.09504,         n.a.,    n.a.,
 2008-Oct-13 00:00, , , 02 48 12.84, +04 48 10.4,    6.711,  4.975,  1.56530192179236, -6.4914336,  156.2750,/L,    9.2030,   0.5414348,  248.92126,  -32.36409,         n.a.,    n.a.,
 2008-Oct-20 00:00, , , 02 42 06.06, +04 15 58.7,    6.592,  4.888,  1.54527271352604, -3.3779700,  163.3607,/L,    6.5115,   0.6077226,  252.18041,  -16.57682,         n.a.,    n.a.,
 2008-Oct-27 00:00, , , 02 35 20.38, +03 46 16.8,    6.506,  4.813,  1.53827151724724, -0.0592185,  168.4721,/L,    4.5221,   0.6415448,  255.11803,  -0.290133,         n.a.,    n.a.,
 2008-Nov-03 00:00, , , 02 28 19.63, +03 21 11.8,    6.523,  4.819,  1.54490233361192,  3.3394576,  168.2160,/T,    4.6014,   0.6371471,  258.10629,  15.672233,         n.a.,    n.a.,
 2008-Nov-10 00:00, , , 02 21 29.55, +03 02 35.2,    6.636,  4.900,  1.56517407542520,  6.6657986,  162.8193,/T,    6.6400,   0.5959335,  261.47486,  30.587973,         n.a.,    n.a.,
 2008-Nov-17 00:00, , , 02 15 13.57, +02 51 44.6,    6.777,  4.991,  1.59855436933130,  9.8135544,  155.6071,/T,    9.2754,   0.5250880,  265.68574,  44.042178,         n.a.,    n.a.,
 2008-Nov-24 00:00, , , 02 09 50.68, +02 49 25.0,    6.925,  5.071,  1.64421754345811, 12.7307329,  147.9640,/T,   11.9144,   0.4326596,  271.66792,  55.960955,         n.a.,    n.a.,
 2008-Dec-01 00:00, , , 02 05 35.85, +02 55 55.6,    7.073,  5.139,  1.70106055245807, 15.3293042,  140.3373,/T,   14.3458,   0.3290993,  281.39354,  66.180667,         n.a.,    n.a.,
 2008-Dec-08 00:00, , , 02 02 38.69, +03 11 03.2,    7.220,  5.194,  1.76765107278802, 17.5471583,  132.9068,/T,   16.4794,   0.2330968,  299.45615,  74.153662,         n.a.,    n.a.,
 2008-Dec-15 00:00, , , 02 01 02.89, +03 34 08.1,    7.361,  5.239,  1.84243028162593, 19.3873786,  125.7463,/T,   18.2813,   0.1792224,  332.82071,  78.366472,         n.a.,    n.a.,
 2008-Dec-22 00:00, , , 02 00 47.78, +04 04 19.9,    7.497,  5.275,  1.92396757179232, 20.8925627,  118.8769,/T,   19.7469,   0.2026157,  10.393357,  77.290082,         n.a.,    n.a.,
 2008-Dec-29 00:00, , , 02 01 50.93, +04 40 48.3,    7.625,  5.303,  2.01089730829657, 22.0527346,  112.3032,/T,   20.8841,   0.2778659,  32.659423,  72.971594,         n.a.,    n.a.,
 2009-Jan-05 00:00, , , 02 04 08.11, +05 22 37.8,    7.745,  5.324,  2.10182119521478, 22.8719550,  106.0202,/T,   21.7110,   0.3665479,  44.177229,  67.845648,         n.a.,    n.a.,
 2009-Jan-12 00:00, , , 02 07 33.40, +06 08 50.9,    7.855,  5.338,  2.19543646309898, 23.3962361,  100.0113,/T,   22.2540,   0.4529321,  50.809155,  62.808047,         n.a.,    n.a.,
 2009-Jan-19 00:00, , , 02 12 00.46, +06 58 35.2,    7.957,  5.347,  2.29068858532012, 23.6855207,   94.2503,/T,   22.5418,   0.5333039,  55.130328,  58.058293,         n.a.,    n.a.,
 2009-Jan-26 00:00, , , 02 17 23.91, +07 51 07.1,    8.049,  5.351,  2.38663167941338, 23.7367124,   88.7151,/T,   22.5992,   0.6068797,  58.249990,  53.587718,         n.a.,    n.a.,
 2009-Feb-02 00:00, , , 02 23 38.60, +08 45 43.6,    8.132,  5.351,  2.48230561240428, 23.5557717,   83.3894,/T,   22.4505,   0.6726414,  60.663520,  49.409011,         n.a.,    n.a.,
 2009-Feb-09 00:00, , , 02 30 39.24, +09 41 42.9,    8.207,  5.346,  2.57684270235110, 23.1851026,   78.2557,/T,   22.1208,   0.7301551,  62.624143,  45.550647,         n.a.,    n.a.,
 2009-Feb-16 00:00, , , 02 38 20.94, +10 38 28.1,    8.272,  5.339,  2.66959384518039, 22.6747367,   73.2921,/T,   21.6331,   0.7809287,  64.295628,  41.979361,         n.a.,    n.a.,
 2009-Feb-23 00:00, , , 02 46 40.06, +11 35 28.9,    8.329,  5.327,  2.75998318216134, 22.0141439,   68.4804,/T,   21.0054,   0.8261779,  65.795336,  38.612390,         n.a.,    n.a.,
 2009-Mar-02 00:00, , , 02 55 33.34, +12 32 15.3,    8.378,  5.313,  2.84738954856984, 21.2011005,   63.8093,/T,   20.2537,   0.8658268,  67.184135,  35.427488,         n.a.,    n.a.,
 2009-Mar-09 00:00, , , 03 04 57.37, +13 28 17.3,    8.419,  5.296,  2.93125291165508, 20.2710458,   59.2686,/T,   19.3949,   0.8997996,  68.492130,  32.446601,         n.a.,    n.a.,
 2009-Mar-16 00:00, , , 03 14 49.06, +14 23 08.8,    8.453,  5.275,  3.01120064587729, 19.2655381,   54.8444,/T,   18.4437,   0.9294692,  69.748402,  29.657009,         n.a.,    n.a.,
 2009-Mar-23 00:00, , , 03 25 06.28, +15 16 27.7,    8.480,  5.251,  3.08690755627124, 18.1696461,   50.5229,/T,   17.4110,   0.9558714,  70.986084,  26.992279,         n.a.,    n.a.,
 2009-Mar-30 00:00, , , 03 35 47.07, +16 07 52.2,    8.499,  5.225,  3.15798151825673, 16.9744382,   46.2962,/T,   16.3063,   0.9788511,  72.220121,  24.427959,         n.a.,    n.a.,
 2009-Apr-06 00:00, , , 03 46 49.17, +16 57 00.1,    8.512,  5.195,  3.22406600053942, 15.7104511,   42.1591,/T,   15.1403,   0.9981455,  73.451459,  21.988742,         n.a.,    n.a.,
 2009-Apr-13 00:00, , , 03 58 10.44, +17 43 32.6,    8.517,  5.163,  3.28497326125971, 14.4140585,   38.1023,/T,   13.9225,   1.0148254,  74.686281,  19.678016,         n.a.,    n.a.,
 2009-Apr-20 00:00, , , 04 09 49.44, +18 27 13.7,    8.517,  5.127,  3.34054758368927, 13.0682939,   34.1150,/T,   12.6592,   1.0296934,  75.938094,  17.443705,         n.a.,    n.a.,
 2009-Apr-27 00:00, , , 04 21 44.78, +19 07 47.6,    8.509,  5.087,  3.39055372756459, 11.6592070,   30.1904,/T,   11.3561,   1.0425066,  77.210083,  15.258714,         n.a.,    n.a.,
 2009-May-04 00:00, , , 04 33 54.64, +19 44 59.0,    8.494,  5.045,  3.43477071588559, 10.2133325,   26.3252,/T,   10.0201,   1.0528196,  78.495110,  13.146495,         n.a.,    n.a.,
 2009-May-11 00:00, , , 04 46 17.18, +20 18 35.5,    8.473,  4.998,  3.47313537354082,  8.7642662,   22.5135,/T,    8.6577,   1.0614915,  79.792326,  11.121136,         n.a.,    n.a.,
 2009-May-18 00:00, , , 04 58 51.12, +20 48 27.0,    8.444,  4.947,  3.50560722755993,  7.2939931,   18.7466,/T,    7.2731,   1.0691674,  81.107333,  9.1405844,         n.a.,    n.a.,
 2009-May-25 00:00, , , 05 11 35.19, +21 14 24.0,    8.406,  4.890,  3.53205929046509,  5.7851009,   15.0183,/T,    5.8699,   1.0755617,  82.437975,  7.1749255,         n.a.,    n.a.,
 2009-Jun-01 00:00, , , 05 24 27.63, +21 36 18.5,    8.360,  4.827,  3.55236144434807,  4.2605189,   11.3281,/T,    4.4543,   1.0800849,  83.773379,  5.2431692,         n.a.,    n.a.,
 2009-Jun-08 00:00, , , 05 37 26.61, +21 54 05.1,    8.301,  4.756,  3.56653492930257,  2.7530748,    7.6795,/T,    3.0341,   1.0834468,  85.109711,  3.3676339,         n.a.,    n.a.,
 2009-Jun-15 00:00, , , 05 50 30.80, +22 07 40.6,    8.225,  4.670,  3.57461988701151,  1.2442961,    4.0999,/T,    1.6262,   1.0861956,  86.448508,  1.5130940,         n.a.,    n.a.,
 2009-Jun-22 00:00, , , 06 03 38.92, +22 17 02.5,    8.135,  4.574,  3.57656665875212, -0.2852718,    1.1782,/T,    0.4684,   1.0880195,  87.784520,  -0.353058,         n.a.,    n.a.,
 2009-Jun-29 00:00, , , 06 16 49.19, +22 22 10.7,    8.207,  4.642,  3.57231003350893, -1.8157294,    3.5326,/L,    1.4010,   1.0882085,  89.104882,  -2.218426,         n.a.,    n.a.,
 2009-Jul-06 00:00, , , 06 29 59.76, +22 23 08.1,    8.280,  4.716,  3.56193268839304, -3.3134102,    7.0681,/L,    2.8032,   1.0873473,  90.404772,  -4.053818,         n.a.,    n.a.,
 2009-Jul-13 00:00, , , 06 43 09.29, +22 19 58.9,    8.335,  4.775,  3.54553845517174, -4.7964782,   10.6717,/L,    4.2255,   1.0859258,  91.683799,  -5.889584,         n.a.,    n.a.,
 2009-Jul-20 00:00, , , 06 56 16.52, +22 12 48.4,    8.379,  4.826,  3.52314099629185, -6.2852852,   14.3029,/L,    5.6460,   1.0835977,  92.935042,  -7.761298,         n.a.,    n.a.,
 2009-Jul-27 00:00, , , 07 09 19.78, +22 01 45.0,    8.412,  4.869,  3.49473180840986, -7.7618556,   17.9575,/L,    7.0568,   1.0795352,  94.144816,  -9.664489,         n.a.,    n.a.,
 2009-Aug-03 00:00, , , 07 22 17.24, +21 47 00.1,    8.437,  4.909,  3.46044940167234, -9.1906215,   21.6354,/L,    8.4517,   1.0741926,  95.308590,  -11.56489,         n.a.,    n.a.,
 2009-Aug-10 00:00, , , 07 35 07.66, +21 28 45.7,    8.455,  4.944,  3.42046177373143,-10.5883068,   25.3420,/L,    9.8271,   1.0680205,  96.425455,  -13.48859,         n.a.,    n.a.,
 2009-Aug-17 00:00, , , 07 47 49.89, +21 07 15.0,    8.466,  4.978,  3.37484930321141,-11.9753432,   29.0861,/L,   11.1796,   1.0606093,  97.487422,  -15.47537,         n.a.,    n.a.,
 2009-Aug-24 00:00, , , 08 00 22.35, +20 42 44.9,    8.470,  5.009,  3.32366939374965,-13.3340348,   32.8749,/L,   12.5038,   1.0509854,  98.480140,  -17.52984,         n.a.,    n.a.,
 2009-Aug-31 00:00, , , 08 12 43.28, +20 15 35.4,    8.468,  5.037,  3.26712889505843,-14.6263485,   36.7119,/L,   13.7931,   1.0394477,  99.399764,  -19.61504,         n.a.,    n.a.,
 2009-Sep-07 00:00, , , 08 24 51.42, +19 46 06.5,    8.459,  5.064,  3.20547777617811,-15.8660909,   40.6034,/L,   15.0425,   1.0263982,  100.24483,  -21.75289,         n.a.,    n.a.,
 2009-Sep-14 00:00, , , 08 36 45.63, +19 14 39.3,    8.443,  5.088,  3.13888472327874,-17.0730899,   44.5600,/L,   16.2467,   1.0113136,  101.00501,  -23.98953,         n.a.,    n.a.,
 2009-Sep-21 00:00, , , 08 48 24.21, +18 41 39.7,    8.421,  5.110,  3.06750011348457,-18.2278815,   48.5921,/L,   17.3979,   0.9930018,  101.66291,  -26.34085,         n.a.,    n.a.,
 2009-Sep-28 00:00, , , 08 59 45.16, +18 07 36.7,    8.392,  5.130,  2.99163138680482,-19.2895260,   52.7056,/L,   18.4863,   0.9715610,  102.21316,  -28.77059,         n.a.,    n.a.,
 2009-Oct-05 00:00, , , 09 10 46.88, +17 32 59.3,    8.357,  5.148,  2.91164708803026,-20.2672002,   56.9080,/L,   19.5033,   0.9472988,  102.65027,  -31.29686,         n.a.,    n.a.,
 2009-Oct-12 00:00, , , 09 21 27.74, +16 58 17.8,    8.314,  5.164,  2.82784649920623,-21.1791011,   61.2120,/L,   20.4398,   0.9195000,  102.95482,  -33.97514,         n.a.,    n.a.,
 2009-Oct-19 00:00, , , 09 31 45.40, +16 24 08.4,    8.263,  5.179,  2.74052143348454,-22.0015321,   65.6327,/L,   21.2830,   0.8866299,  103.09562,  -36.83761,         n.a.,    n.a.,
 2009-Oct-26 00:00, , , 09 41 36.94, +15 51 11.8,    8.205,  5.191,  2.65013700403179,-22.6895762,   70.1808,/L,   22.0174,   0.8485381,  103.05309,  -39.85332,         n.a.,    n.a.,
 2009-Nov-02 00:00, , , 09 50 59.65, +15 20 07.7,    8.139,  5.201,  2.55724234088893,-23.2457798,   74.8674,/L,   22.6281,   0.8053852,  102.79860,  -43.03786,         n.a.,    n.a.,
 2009-Nov-09 00:00, , , 09 59 50.59, +14 51 38.4,    8.064,  5.207,  2.46233859546494,-23.6844684,   79.7095,/L,   23.0989,   0.7562194,  102.26897,  -46.45889,         n.a.,    n.a.,
 2009-Nov-16 00:00, , , 10 08 05.80, +14 26 33.5,    7.980,  5.210,  2.36594065207607,-23.9742566,   84.7295,/L,   23.4091,   0.6991195,  101.35766,  -50.17254,         n.a.,    n.a.,
 2009-Nov-23 00:00, , , 10 15 40.41, +14 05 47.1,    7.888,  5.209,  2.26876749765722,-24.0636054,   89.9467,/L,   23.5338,   0.6338963,  99.935828,  -54.15448,         n.a.,    n.a.,
 2009-Nov-30 00:00, , , 10 22 29.54, +13 50 11.4,    7.785,  5.204,  2.17165340423099,-23.9459779,   95.3785,/L,   23.4488,   0.5609768,  97.779766,  -58.40972,         n.a.,    n.a.,
 2009-Dec-07 00:00, , , 10 28 27.97, +13 40 39.4,    7.674,  5.194,  2.07541906131886,-23.6280765,  101.0483,/L,   23.1285,   0.4800480,  94.420910,  -62.99204,         n.a.,    n.a.,
 2009-Dec-14 00:00, , , 10 33 29.21, +13 38 09.8,    7.552,  5.178,  1.98093563993259,-23.0668138,  106.9865,/L,   22.5425,   0.3907709,  88.836638,  -67.91975,         n.a.,    n.a.,
 2009-Dec-21 00:00, , , 10 37 25.93, +13 43 39.5,    7.421,  5.156,  1.88932280423305,-22.2025592,  113.2194,/L,   21.6583,   0.2978748,  78.785576,  -72.96489,         n.a.,    n.a.,
 2009-Dec-28 00:00, , , 10 40 11.31, +13 57 52.2,    7.282,  5.126,  1.80184210281497,-21.0227661,  119.7649,/L,   20.4479,   0.2154613,  58.824808,  -77.41632,         n.a.,    n.a.,
 2010-Jan-04 00:00, , , 10 41 39.21, +14 21 17.1,    7.134,  5.087,  1.71975875738188,-19.5320427,  126.6375,/L,   18.8887,   0.1806840,  22.105304,  -79.11468,         n.a.,    n.a.,
 2010-Jan-11 00:00, , , 10 41 43.61, +14 54 09.1,    6.979,  5.038,  1.64439101572260,-17.6885083,  133.8491,/L,   16.9637,   0.2304938,  345.91480,  -75.47892,         n.a.,    n.a.,
 2010-Jan-18 00:00, , , 10 40 20.31, +15 36 09.8,    6.819,  4.977,  1.57726788564805,-15.4535012,  141.3858,/L,   14.6708,   0.3305452,  326.45863,  -67.81441,         n.a.,    n.a.,
 2010-Jan-25 00:00, , , 10 37 29.55, +16 26 10.7,    6.655,  4.901,  1.51992952303309,-12.8567664,  149.1847,/L,   12.0397,   0.4399787,  316.30371,  -57.84204,         n.a.,    n.a.,
 2010-Feb-01 00:00, , , 10 33 16.93, +17 22 14.6,    6.491,  4.811,  1.47371037338203, -9.9637029,  157.0977,/L,    9.1515,   0.5389387,  310.08648,  -46.06561,         n.a.,    n.a.,
 2010-Feb-08 00:00, , , 10 27 53.10, +18 21 45.3,    6.329,  4.706,  1.43971824203125, -6.8118384,  164.7327,/L,    6.2032,   0.6154743,  305.62698,  -32.45852,         n.a.,    n.a.,
 2010-Feb-15 00:00, , , 10 21 35.35, +19 21 26.0,    6.195,  4.606,  1.41888563178579, -3.4741631,  170.5590,/L,    3.8752,   0.6573628,  302.04147,  -17.13135,         n.a.,    n.a.,
 2010-Feb-22 00:00, , , 10 14 48.20, +20 17 38.6,    6.189,  4.613,  1.41168125621103, -0.0967659,  169.9903,/T,    4.1198,   0.6573430,  298.89765,  -0.499942,         n.a.,    n.a.,
 2010-Mar-01 00:00, , , 10 08 00.05, +21 07 05.8,    6.296,  4.710,  1.41794858115750,  3.1691476,  163.7119,/T,    6.6864,   0.6160755,  295.92414,  16.700598,         n.a.,    n.a.,
 2010-Mar-08 00:00, , , 10 01 38.41, +21 47 22.9,    6.426,  4.807,  1.43705007358759,  6.2436855,  156.0102,/T,    9.7645,   0.5393523,  292.83317,  33.676565,         n.a.,    n.a.,
 2010-Mar-15 00:00, , , 09 56 08.22, +22 16 56.2,    6.559,  4.890,  1.46807003466962,  9.0483937,  148.1320,/T,   12.7864,   0.4330855,  289.19999,  49.654270,         n.a.,    n.a.,
 2010-Mar-22 00:00, , , 09 51 50.07, +22 35 04.9,    6.694,  4.957,  1.50972694423872, 11.4931576,  140.4309,/T,   15.5655,   0.3071869,  283.99195,  63.997616,         n.a.,    n.a.,
 2010-Mar-29 00:00, , , 09 48 57.35, +22 42 01.8,    6.827,  5.011,  1.56045555660109, 13.5362174,  133.0456,/T,   18.0217,   0.1754941,  273.14007,  76.257860,         n.a.,    n.a.,
 2010-Apr-05 00:00, , , 09 47 35.51, +22 38 35.2,    6.956,  5.053,  1.61869564844485, 15.2185158,  126.0252,/T,   20.1267,   0.0699812,  224.93507,  84.858623,         n.a.,    n.a.,
 2010-Apr-12 00:00, , , 09 47 45.04, +22 25 40.6,    7.080,  5.085,  1.68305751355473, 16.5641701,  119.3806,/T,   21.8766,   0.1276270,  144.00499,  81.091157,         n.a.,    n.a.,
 2010-Apr-19 00:00, , , 09 49 23.21, +22 04 13.4,    7.196,  5.108,  1.75217729041084, 17.5728790,  113.1092,/T,   23.2813,   0.2461048,  127.96058,  73.478611,         n.a.,    n.a.,
 2010-Apr-26 00:00, , , 09 52 24.08, +21 35 10.7,    7.305,  5.122,  1.82472852581885, 18.2712275,  107.1960,/T,   24.3627,   0.3602606,  122.54203,  66.495692,         n.a.,    n.a.,
 2010-May-03 00:00, , , 09 56 39.44, +20 59 26.4,    7.406,  5.131,  1.89960478942534, 18.7350679,  101.6104,/T,   25.1516,   0.4643585,  119.90125,  60.354825,         n.a.,    n.a.,
 2010-May-10 00:00, , , 10 02 01.21, +20 17 40.1,    7.498,  5.134,  1.97594991343941, 18.9985341,   96.3192,/T,   25.6768,   0.5591384,  118.38800,  54.894910,         n.a.,    n.a.,
 2010-May-17 00:00, , , 10 08 22.09, +19 30 22.8,    7.582,  5.133,  2.05295683407086, 19.0624786,   91.2958,/T,   25.9642,   0.6448005,  117.44823,  49.989567,         n.a.,    n.a.,
 2010-May-24 00:00, , , 10 15 34.75, +18 38 05.1,    7.657,  5.127,  2.12984338001305, 18.9474147,   86.5169,/T,   26.0402,   0.7206420,  116.85265,  45.602278,         n.a.,    n.a.,
 2010-May-31 00:00, , , 10 23 31.88, +17 41 15.6,    7.725,  5.117,  2.20601045084859, 18.7153241,   81.9543,/T,   25.9316,   0.7875225,  116.49471,  41.707152,         n.a.,    n.a.,
 2010-Jun-07 00:00, , , 10 32 07.46, +16 40 14.8,    7.784,  5.104,  2.28104254180127, 18.3846622,   77.5797,/T,   25.6603,   0.8476475,  116.28944,  38.188094,         n.a.,    n.a.,
 2010-Jun-14 00:00, , , 10 41 16.79, +15 35 19.4,    7.836,  5.089,  2.35451876185309, 17.9433456,   73.3723,/T,   25.2432,   0.9018757,  116.17258,  34.954216,         n.a.,    n.a.,
 2010-Jun-21 00:00, , , 10 50 55.49, +14 26 49.2,    7.881,  5.070,  2.42598796891380, 17.3984732,   69.3170,/T,   24.6973,   0.9497817,  116.10875,  31.990286,         n.a.,    n.a.,
 2010-Jun-28 00:00, , , 11 00 59.31, +13 15 05.4,    7.919,  5.051,  2.49513279430764, 16.7999270,   65.3955,/T,   24.0393,   0.9921009,  116.08615,  29.310112,         n.a.,    n.a.,
 2010-Jul-05 00:00, , , 11 11 25.07, +12 00 24.5,    7.951,  5.029,  2.56177100586741, 16.1561463,   61.5882,/T,   23.2824,   1.0305574,  116.08120,  26.849261,         n.a.,    n.a.,
